Date,Price,Open,High,Low,Vol.,Change %,coef,state,activity_in,activity_out
"Apr 14, 2021","3,333.00","3,400.00","3,403.27","3,326.00",3.15M,-1.97%,453.585842551634,5.0,207.46639664797473,372.3387460276926
"Apr 13, 2021","3,400.00","3,397.89","3,432.00","3,396.10",3.32M,0.61%,21.20464915913811,7.0,113.71754772026466,550.1481018372492
"Apr 12, 2021","3,379.39","3,359.43","3,395.00","3,351.15",3.28M,0.21%,465.4058610467883,7.0,61.260818865023545,672.9073769529869
"Apr 09, 2021","3,372.20","3,304.70","3,372.20","3,288.90",4.34M,2.21%,150.02096856406243,9.0,683.3149766091552,36.1095285026668
"Apr 08, 2021","3,299.30","3,310.90","3,324.50","3,292.00",2.81M,0.61%,102.36738781352473,7.0,777.6163989620358,367.03947564629027
"Apr 07, 2021","3,279.39","3,233.08","3,303.44","3,223.76",3.35M,1.72%,770.1816006932468,2.0,163.8717522801635,675.4488302364081
"Apr 06, 2021","3,223.82","3,222.72","3,247.11","3,217.82",2.54M,-0.09%,877.1449616256975,6.0,299.55875185525235,571.9436530106495
"Apr 05, 2021","3,226.73","3,173.00","3,235.39","3,161.37",3.33M,2.08%,176.68557635076866,3.0,310.13071909648494,893.4243015003681
"Apr 01, 2021","3,161.00","3,117.94","3,162.44","3,115.55",2.94M,2.16%,187.95927540920653,3.0,613.7371796700762,194.7514454510203
"Mar 31, 2021","3,094.08","3,067.57","3,118.94","3,065.82",3.09M,1.27%,26.870871206294943,5.0,539.2211362150731,427.6471076189748
"Mar 30, 2021","3,055.29","3,068.99","3,069.66","3,034.70",2.34M,-0.66%,113.83347800433985,8.0,633.357791087039,212.95656700121768
"Mar 29, 2021","3,075.73","3,053.29","3,090.28","3,028.71",2.75M,0.78%,663.0965800985457,6.0,406.18136240551894,920.5779013395484
"Mar 26, 2021","3,052.03","3,044.06","3,056.66","2,996.00",3.31M,0.19%,666.3773371011531,1.0,155.6521438743259,952.790168086313
"Mar 25, 2021","3,046.26","3,068.24","3,108.09","3,039.10",3.56M,-1.32%,400.4044976587089,4.0,288.349116350887,205.2029038812876
"Mar 24, 2021","3,087.07","3,149.00","3,160.31","3,085.86",2.96M,-1.61%,221.67429762575753,0.0,271.29286676489727,556.3930257244016
"Mar 23, 2021","3,137.50","3,127.00","3,181.20","3,122.81",3.82M,0.86%,991.6102378713564,6.0,720.0640657828585,863.7398492561266
"Mar 22, 2021",,"3,061.65","3,126.26","3,061.65",2.90M,1.17%,890.4232858245484,7.0,383.5887667665766,408.9783629029416
"Mar 19, 2021","3,074.96","3,029.23","3,077.28","3,016.63",4.63M,1.55%,979.6479672409075,6.0,896.1234113400529,14.307817389771271
"Mar 18, 2021","3,027.99","3,099.06","3,115.77","3,027.32",3.66M,-3.44%,466.6695558950308,1.0,771.0540179616945,177.77544205645256
"Mar 17, 2021","3,135.73","3,075.00","3,172.37","3,071.00",3.12M,1.42%,36.972399307858225,5.0,150.17793368479127,950.9268525461882
"Mar 16, 2021","3,091.86","3,097.00","3,128.44","3,077.15",2.54M,0.33%,179.83341872158763,0.0,793.0740751265874,842.3428563715354
"Mar 15, 2021","3,081.68","3,071.63","3,082.12",,2.92M,-0.25%,90.64403782989339,9.0,803.8510545610475,594.350196996923
"Mar 12, 2021","3,089.49","3,075.00","3,098.98","3,045.50",2.42M,-0.77%,652.3634757539089,5.0,299.8227450357547,737.8348301156547
,,"3,104.76","3,130.78","3,084.37",2.78M,1.83%,879.9482439510155,4.0,994.0341287945547,741.9974300428219
"Mar 10, 2021","3,057.64","3,095.95","3,115.00","3,032.00",3.01M,-0.17%,409.8725993093749,6.0,563.4448485134591,749.1006051288863
"Mar 09, 2021","3,062.85","3,019.88","3,090.96","3,008.11",4.03M,3.76%,146.89509215506348,4.0,363.25574671982775,509.1345213280385
"Mar 08, 2021","2,951.95","3,015.16","3,063.23","2,951.95",4.19M,-1.62%,545.6373402553958,4.0,866.555457776028,376.01546294614263
"Mar 05, 2021","3,000.46","3,005.00","3,009.00","2,881.00",5.39M,0.77%,134.53692282599073,6.0,42.54363668136762,976.4938794221025
"Mar 04, 2021","2,977.57","3,015.55","3,057.71","2,947.00",5.48M,-0.91%,471.73984336729757,8.0,812.3749476585094,552.4640643632691
"Mar 03, 2021","3,005.00","3,081.62","3,102.04","2,995.00",3.99M,-2.89%,411.7694270932413,0.0,856.2981639261825,867.2838771211467
"Mar 02, 2021","3,094.53","3,146.35","3,163.06","3,087.84",2.60M,-1.64%,648.2019703699914,1.0,771.2716524854189,179.70023662178335
"Mar 01, 2021","3,146.14","3,127.62","3,149.24","3,098.00",2.73M,1.72%,85.31665197242721,4.0,987.1009560971352,355.03957450905864
"Feb 26, 2021","3,092.93","3,095.20","3,122.44","3,036.70",4.28M,1.17%,719.0452960744976,9.0,222.25949194646088,408.5141546292671
"Feb 25, 2021","3,057.16","3,135.09","3,174.96","3,048.59",4.53M,-3.24%,450.0679330412424,4.0,342.11490380919184,964.8055767359851
"Feb 24, 2021","3,159.53","3,166.75","3,171.23","3,125.38",3.01M,-1.09%,784.3205329434767,6.0,226.67482195246225,5.3997567368663235
"Feb 23, 2021","3,194.50","3,127.79","3,204.18","3,095.00",4.68M,0.43%,880.9006210370693,0.0,150.49468217010053,224.86593901512586
"Feb 22, 2021","3,180.74","3,210.00","3,230.00","3,173.04",3.52M,-2.13%,660.9342630409436,0.0,199.59660459404216,858.9625230341318
"Feb 19, 2021","3,249.90","3,328.23","3,333.50","3,245.75",4.31M,-2.35%,52.50168359246832,5.0,594.869395521644,517.7714305197321
"Feb 18, 2021","3,328.23","3,287.39","3,337.23","3,273.94",3.03M,0.59%,397.0562203973752,2.0,412.77355936959725,37.96001328627607
"Feb 17, 2021","3,308.64","3,261.43","3,320.46","3,261.02",3.30M,1.21%,515.1600171581771,3.0,978.3826643389733,571.2057637428234
"Feb 16, 2021","3,268.95","3,260.00","3,305.03","3,254.00",2.57M,-0.27%,911.3591958712027,8.0,671.0492116848769,214.4618692030703
"Feb 12, 2021","3,277.71","3,250.00","3,280.25","3,233.31",2.34M,0.48%,492.7150816613165,2.0,486.20698688575123,939.5986164905103
"Feb 11, 2021","3,262.13","3,288.91","3,289.80","3,249.34",2.30M,-0.74%,960.153090830927,9.0,185.4672173743629,951.6442242238995
"Feb 10, 2021","3,286.58","3,314.34","3,316.51","3,254.00",3.15M,-0.56%,487.3874011114411,4.0,202.18380886157627,911.565878733485
"Feb 09, 2021","3,305.00","3,314.96","3,337.00","3,299.27",2.20M,-0.54%,70.72603182158544,8.0,246.43698422657968,439.1249583216934
"Feb 08, 2021","3,322.94","3,355.00","3,362.30","3,304.00",3.26M,-0.87%,250.326496736472,8.0,499.4815606558314,216.2325346160723
"Feb 05, 2021","3,352.15","3,319.00","3,377.00","3,302.71",3.62M,,995.3999906555792,0.0,158.33500196354245,220.27643346497794
"Feb 04, 2021","3,331.00","3,326.74","3,342.27","3,278.79",3.67M,0.56%,838.0127148003447,9.0,807.3483181656877,974.4412262218384
"Feb 03, 2021",,"3,424.76","3,432.02","3,309.08",7.09M,-2.00%,906.3121175939629,0.0,221.5519695263325,610.2092162260474
"Feb 02, 2021","3,380.00","3,381.00","3,425.78","3,366.00",7.10M,1.11%,902.9212502199846,6.0,905.0744174625496,720.4292664640375
"Feb 01, 2021","3,342.88","3,246.40","3,350.00","3,240.24",4.16M,4.26%,759.8143927773108,8.0,221.26422800183155,874.9470702275297
"Jan 29, 2021","3,206.20","3,230.00","3,236.99","3,184.55",4.29M,-0.97%,48.80591567007342,6.0,,839.5055066475019
"Jan 28, 2021","3,237.62","3,243.50","3,301.68","3,230.72",3.15M,0.16%,89.85018308866044,3.0,267.6410226578159,307.9112727921367
"Jan 27, 2021","3,232.58","3,342.12","3,342.12","3,208.00",4.66M,-2.81%,221.47402499953074,3.0,959.3022383426274,568.3929520767424
"Jan 26, 2021","3,326.13","3,288.00","3,337.89","3,282.87",2.96M,0.98%,640.4834762505296,6.0,899.2335802111559,205.49319904555597
"Jan 25, 2021","3,294.00","3,326.07","3,363.00","3,247.90",3.75M,0.05%,908.0374209679136,6.0,908.3362574401904,126.5730918321033
"Jan 22, 2021","3,292.23","3,304.31","3,321.91","3,283.16",2.82M,-0.45%,566.1802202594012,8.0,112.57785233931328,321.9241679239483
"Jan 21, 2021","3,306.99","3,293.00","3,348.55","3,289.57",4.95M,1.34%,531.5216984684756,8.0,514.4129067941681,538.5096601991336
"Jan 20, 2021","3,263.38","3,181.99","3,279.80","3,175.00",5.31M,4.57%,828.7156817281481,0.0,842.4126869216112,560.1988500363606
"Jan 19, 2021","3,120.76","3,108.13","3,145.00","3,096.73",3.31M,0.53%,19.107687277050147,3.0,471.75739247279523,126.66665299863378
"Jan 15, 2021","3,104.25","3,123.02","3,142.54","3,095.17",4.24M,-0.74%,57.97029410998267,0.0,362.0845227460363,497.3703114619017
,"3,127.47","3,167.51","3,177.91","3,120.97",3.07M,-1.21%,817.382231247342,6.0,196.03319433674682,416.2104501518641
"Jan 13, 2021","3,165.89","3,126.19","3,189.44","3,123.02",3.32M,1.44%,590.9770808935259,1.0,344.13863349878636,724.1796521469026
"Jan 12, 2021","3,120.83","3,117.60","3,141.00","3,086.47",3.51M,0.21%,942.5832756017036,2.0,419.29992437055387,439.158608870731
"Jan 11, 2021","3,114.21","3,148.22","3,156.07","3,110.00",3.67M,-2.15%,216.4123664431745,2.0,702.9978018212399,743.3884603127735
"Jan 08, 2021","3,182.70","3,180.00","3,190.64","3,142.20",3.54M,0.65%,482.07543595140146,3.0,866.0924110823217,255.98135626221497
"Jan 07, 2021","3,162.16","3,156.47","3,207.23","3,156.47",3.51M,0.76%,327.74184964800554,,528.4563397223349,979.0395872756919
"Jan 06, 2021","3,138.38","3,147.93","3,197.00","3,131.31",4.39M,-2.49%,196.29065973687955,8.0,776.8020027514123,739.8289633598487
"Jan 05, 2021","3,218.51","3,171.07","3,223.38","3,166.01",2.66M,1.00%,860.853098508035,3.0,623.0382264488164,859.970438754288
"Jan 04, 2021","3,186.63","3,266.26","3,270.91","3,145.00",4.41M,-2.16%,885.9448456959773,7.0,723.3758000088991,186.84344765175308
"Dec 31, 2020","3,256.93",,"3,282.92","3,241.20",2.96M,-0.88%,284.22368713544523,5.0,407.3065590483425,118.29504551510162
"Dec 30, 2020",,"3,340.00","3,341.13","3,283.00",3.21M,-1.09%,11.032164779776533,1.0,536.1279426421617,62.83580461323724
"Dec 29, 2020","3,322.00","3,311.00","3,350.00","3,282.54",4.87M,1.16%,303.42944583772777,9.0,478.94545367949,565.6903468894773
,"3,283.96","3,192.90","3,303.55","3,173.08",5.69M,3.51%,157.389170005223,4.0,177.85382758905575,708.5367991416161
"Dec 24, 2020","3,172.69","3,193.90","3,202.00","3,169.00",1.45M,-0.39%,912.8827992973687,4.0,993.0054932508425,166.92140764439534
"Dec 23, 2020","3,185.27","3,204.49","3,210.00","3,185.00",2.09M,-0.66%,322.7685626639032,8.0,244.96279169380176,550.1861066522836
"Dec 22, 2020","3,206.52","3,201.48","3,218.45","3,180.92",2.38M,0.01%,455.5308381909178,6.0,912.4577906449715,212.59351730954356
"Dec 21, 2020","3,206.18","3,197.77","3,226.19","3,167.50",3.84M,0.14%,427.78655761998687,2.0,349.60101883110264,552.6267206576427
"Dec 18, 2020","3,201.65","3,243.99","3,249.42","3,171.60",6.00M,-1.06%,401.28845989403106,2.0,781.740339763479,435.2719771164215
"Dec 17, 2020","3,236.08","3,246.50","3,263.51","3,221.00",3.47M,-0.15%,536.7380287153653,4.0,594.0064992351982,727.9455498146003
"Dec 16, 2020","3,240.96","3,176.01","3,247.00","3,163.68",4.39M,2.40%,147.9817433148144,5.0,217.640614147521,157.48964278706333
"Dec 15, 2020","3,165.12","3,178.16","3,188.00","3,130.73",3.32M,0.26%,920.9586790680273,8.0,802.8954666401669,572.5909076610722
"Dec 14, 2020","3,156.97","3,138.00","3,190.47","3,128.72",4.16M,1.30%,264.671930448778,4.0,5.535206933378833,166.9716728593823
"Dec 11, 2020","3,116.42","3,096.66","3,118.67","3,072.82",3.06M,0.48%,164.06662981465593,2.0,55.10546922287851,275.65307458760446
"Dec 10, 2020","3,101.49","3,090.00","3,142.00","3,077.00",3.03M,-0.09%,222.6070802153942,7.0,430.17973725815017,798.3754129815505
"Dec 09, 2020","3,104.20","3,167.50",,"3,088.00",4.10M,-2.30%,483.3890137206114,0.0,849.608360608161,902.8574447411585
"Dec 08, 2020","3,177.29","3,156.04","3,184.13",,3.29M,0.61%,139.5774082960729,0.0,457.9457844949728,553.488741395495
"Dec 07, 2020","3,158.00","3,155.59","3,180.00","3,142.95",2.75M,-0.14%,874.8305477082915,8.0,818.1748519528829,739.3314316062462
"Dec 04, 2020","3,162.58",,"3,198.21","3,158.76",2.91M,-0.76%,4.41716101548939,7.0,295.00567629915207,926.9330297223055
"Dec 03, 2020","3,186.73","3,203.84","3,228.58","3,181.66",2.89M,-0.52%,764.319989218734,0.0,543.2332312142127,144.59993664576476
"Dec 02, 2020","3,203.53","3,220.33","3,231.02","3,174.00",3.13M,-0.51%,949.2803076712544,5.0,446.6912788344604,373.90156800754994
"Dec 01, 2020","3,220.08","3,188.50","3,248.95","3,157.18",4.49M,1.64%,973.701540460034,6.0,380.7204374087263,438.55634047745775
"Nov 30, 2020","3,168.04","3,208.48","3,228.39","3,125.55",4.01M,-0.85%,824.0099435522495,1.0,114.40970725561472,497.09646714624523
"Nov 27, 2020","3,195.34","3,211.26","3,216.19","3,190.05",2.39M,0.32%,259.73885887572766,6.0,379.609047157361,138.55091193558923
"Nov 25, 2020","3,185.07","3,141.50","3,198.00","3,141.50",3.79M,2.15%,75.28323412018334,3.0,337.088019853388,486.34467516142934
"Nov 24, 2020","3,118.06","3,101.22","3,133.63","3,087.55",3.60M,0.63%,749.4310259914342,5.0,159.41738266626882,376.6090350710287
"Nov 23, 2020","3,098.39","3,117.97","3,139.11","3,066.38",4.71M,-0.03%,365.9712133978532,7.0,881.6423865848453,281.8476779285356
"Nov 20, 2020","3,099.40","3,117.02","3,132.89",,3.38M,-0.57%,222.89004011363056,8.0,751.4685078280354,476.2581644845018
"Nov 19, 2020","3,117.02","3,104.44","3,125.00","3,082.28",3.01M,0.37%,549.8207644418685,6.0,91.92644485969626,122.64408150172656
"Nov 18, 2020","3,105.46","3,130.05","3,139.99","3,105.46",2.92M,-0.96%,944.3248013755972,9.0,165.0637074919451,58.409544781593105
"Nov 17, 2020","3,135.66","3,182.71","3,182.71","3,135.29",3.44M,0.15%,407.9679906798639,7.0,341.79367153826377,
"Nov 16, 2020","3,131.06","3,095.59","3,140.22","3,076.14",3.81M,0.07%,992.3536029533378,4.0,855.5746167686316,74.57429360165912
"Nov 13, 2020","3,128.81","3,122.00","3,141.72","3,085.39",3.76M,0.60%,293.8272948579873,0.0,748.2081696330262,316.0592157560479
"Nov 12, 2020","3,110.28","3,150.39","3,175.00","3,086.84",4.37M,-0.86%,196.27453028286368,8.0,621.2430949700613,715.1305487037432
"Nov 11, 2020","3,137.39","3,061.93","3,138.72","3,051.93",4.37M,3.37%,861.2966986602908,3.0,919.39911534344,553.9127002530419
"Nov 10, 2020","3,035.02","3,097.72",,"3,020.00",6.59M,-3.46%,318.01565881273785,1.0,617.0601540832323,348.496775816447
"Nov 09, 2020","3,143.74","3,226.28","3,288.45","3,115.00",7.19M,-5.06%,821.3619749704012,4.0,421.32999580905204,420.26757846702424
"Nov 06, 2020","3,311.37","3,304.64","3,322.00","3,232.00",4.65M,-0.32%,864.9730859376128,6.0,708.9635932094058,474.9790449439871
"Nov 05, 2020","3,322.00","3,318.33","3,365.52","3,291.19",5.79M,2.49%,425.60308893803034,6.0,694.9883837115752,639.6036887414745
"Nov 04, 2020","3,241.16","3,159.99","3,244.85","3,139.73",6.84M,6.32%,78.45638338667649,9.0,322.2232840253054,508.8779595661965
"Nov 03, 2020","3,048.41","3,018.53","3,074.90","2,980.98",4.90M,1.46%,82.08270919387417,9.0,750.0336187605473,409.2771341559026
"Nov 02, 2020","3,004.48","3,061.74","3,079.71","2,950.12",7.26M,-1.04%,435.8516272200544,9.0,750.2123789463622,245.04359594289926
"Oct 30, 2020","3,036.15","3,157.75","3,167.00","3,019.00",8.40M,-5.45%,98.75074973096997,3.0,817.0968128411866,537.1921167602147
"Oct 29, 2020","3,211.01","3,201.27","3,257.25","3,164.00",6.60M,1.52%,951.4238117815383,3.0,134.6461892733598,679.71084960321
"Oct 28, 2020","3,162.78","3,248.72","3,264.02","3,162.78",5.59M,-3.76%,742.9588023394771,0.0,689.0761231413885,35.736177454569365
"Oct 27, 2020","3,286.33","3,223.00","3,291.18","3,212.26",4.29M,2.47%,221.70737883987468,3.0,271.2708511275579,470.4848694511912
"Oct 26, 2020","3,207.04","3,196.02","3,281.42","3,153.54",5.90M,0.08%,999.4746868633316,9.0,410.80486794816386,900.6314937084086
"Oct 23, 2020","3,204.40","3,191.00","3,205.33","3,140.00",3.47M,0.88%,489.8387919753552,7.0,453.42212646881563,322.69199432657933
"Oct 22, 2020","3,176.40","3,189.87","3,198.00","3,122.25",4.21M,-0.27%,41.64867412707907,2.0,205.41753221784276,412.07587670327297
"Oct 21, 2020","3,184.94","3,210.13","3,232.24","3,160.00",4.59M,-1.00%,766.3945701418437,0.0,138.44300912431828,908.1499826742271
"Oct 20, 2020","3,217.01","3,219.50","3,265.04","3,193.86",4.51M,0.31%,263.12925181719237,0.0,219.95330102631527,974.5058761208088
"Oct 19, 2020","3,207.21","3,298.84","3,327.50","3,193.00",5.22M,-2.00%,755.562309852068,0.0,38.26601792280271,939.3775116755386
"Oct 16, 2020","3,272.71","3,363.23","3,399.66","3,160.00",6.47M,-1.98%,557.3043656839121,1.0,930.6154999943859,300.0651680649783
"Oct 15, 2020","3,338.65","3,292.01","3,355.88","3,280.00",5.22M,-0.75%,347.03427145909694,1.0,228.9280311756564,272.0396187293059
"Oct 14, 2020","3,363.71","3,447.00","3,464.88","3,340.00",5.83M,-2.32%,687.2865387626431,6.0,678.9401024566926,715.4891671206826
"Oct 13, 2020","3,443.63","3,467.99","3,492.38","3,424.22",5.74M,0.02%,394.6285028215709,6.0,549.6418497656268,390.95125407331665
"Oct 12, 2020","3,442.93","3,349.94","3,496.24","3,339.55",8.36M,4.75%,560.4481124417651,7.0,642.7864254691546,655.8161550876749
"Oct 09, 2020","3,286.65","3,210.00","3,288.99","3,197.83",4.91M,3.01%,732.0044051171661,5.0,486.1595237892311,308.1747484122084
"Oct 08, 2020","3,190.55","3,224.99","3,233.29","3,174.99",3.17M,-0.16%,781.1433618640245,7.0,336.7010874081543,614.8019418913235
"Oct 07, 2020","3,195.69","3,135.00","3,200.00","3,132.39",4.31M,3.09%,200.60689937955777,1.0,725.1868259935094,680.6089937018489
"Oct 06, 2020","3,099.96","3,165.00","3,182.00","3,090.00",5.09M,-3.10%,117.83496734840504,4.0,936.8202792063464,381.41037001018697
"Oct 05, 2020","3,199.20","3,145.84","3,202.53","3,140.85",3.78M,2.37%,917.0213537221182,5.0,356.48685243124334,900.495649463374
"Oct 02, 2020","3,125.00","3,153.63","3,195.80","3,123.00",5.61M,-2.99%,213.6214552638358,4.0,587.5666823317331,134.11214247960234
"Oct 01, 2020","3,221.26","3,208.00","3,224.00","3,172.00",4.97M,2.30%,813.9764374499769,3.0,393.344522618676,38.911570907066874
"Sep 30, 2020","3,148.73","3,141.14","3,212.88","3,133.99",4.90M,0.12%,321.1234004671548,8.0,77.0507369358816,872.5184459593831
"Sep 29, 2020","3,144.88","3,175.39","3,188.26","3,132.54",3.50M,-0.92%,493.69950898667383,6.0,275.4112171636352,588.354598447844
"Sep 28, 2020","3,174.05","3,148.85","3,175.04","3,117.17",4.22M,2.55%,963.6066651584333,9.0,891.9393452818802,809.5933409000305
"Sep 25, 2020","3,095.13","3,054.86","3,101.54","2,999.00",4.62M,2.49%,131.50464607127932,4.0,891.700547315334,342.9818054736208
"Sep 24, 2020","3,019.79",,"3,069.30","2,965.00",5.53M,0.66%,298.36986414452093,9.0,981.3314728514836,564.9934182496247
"Sep 23, 2020","2,999.86","3,120.43","3,127.00","2,992.38",5.65M,-4.13%,135.68131699902463,1.0,325.2515776840289,923.811424741069
"Sep 22, 2020","3,128.99","3,033.84","3,133.99","3,000.20",6.95M,5.69%,149.49360969616643,3.0,372.3914655718449,125.19635190281153
"Sep 21, 2020","2,960.47","2,906.50","2,962.00",,6.12M,0.19%,305.4344665787647,4.0,378.33411748491994,587.894120976373
"Sep 18, 2020","2,954.91","3,031.74","3,037.80","2,905.54",8.89M,-1.79%,971.6581227421988,3.0,578.1466952836557,211.56506799979735
"Sep 17, 2020","3,008.73","3,009.25","3,029.43","2,972.55",6.45M,-2.25%,601.0245727255808,8.0,948.3993932711691,358.9106050688339
"Sep 16, 2020","3,078.10","3,179.99","3,187.24","3,074.15",4.53M,-2.47%,598.3839327035063,2.0,883.2457967469614,633.0522688896257
"Sep 15, 2020","3,156.13","3,136.16","3,175.02","3,108.92",4.02M,1.71%,821.7550780520718,,232.32138264036328,528.4114340714981
"Sep 14, 2020","3,102.97","3,172.94","3,187.39","3,096.00",4.53M,-0.43%,419.6473813136253,6.0,586.9408928984024,57.38710014133086
"Sep 11, 2020","3,116.22","3,208.69","3,217.34","3,083.98",5.09M,-1.85%,985.0343369695423,2.0,658.0831605059997,282.33771529980214
"Sep 10, 2020","3,175.11","3,307.22","3,349.89","3,170.55",5.33M,-2.86%,674.8148895777027,3.0,182.03413408800927,360.78287728526095
"Sep 09, 2020","3,268.61","3,202.99","3,303.18","3,185.00",5.19M,3.77%,213.63484016467004,3.0,532.556335895717,531.0464036147949
"Sep 08, 2020","3,149.84","3,144.00","3,250.84","3,130.00",6.09M,-4.39%,668.232813564254,9.0,582.8080525161668,161.89386747290635
"Sep 04, 2020","3,294.62","3,318.00","3,381.50","3,111.13",8.78M,-2.18%,620.7233176277792,8.0,852.5762578474539,508.3256548429036
"Sep 03, 2020","3,368.00","3,485.00","3,488.41","3,303.00",8.16M,-4.63%,661.613295160768,6.0,259.05423471704216,127.78127090631241
"Sep 02, 2020","3,531.45","3,547.00","3,552.25","3,486.68",3.93M,0.92%,102.393003933952,3.0,721.0793418036826,928.2469561779718
"Sep 01, 2020","3,499.12","3,489.58","3,513.87","3,467.00",3.48M,1.40%,882.7254621388445,4.0,405.5618350080571,514.0005069422559
"Aug 31, 2020","3,450.96","3,408.99","3,495.00","3,405.00",4.19M,1.45%,845.6631569743336,8.0,952.6078248794435,229.9755871900502
"Aug 28, 2020","3,401.80","3,423.00","3,433.37","3,386.50",2.90M,0.05%,623.135815365266,7.0,431.54523415702437,925.7423439665722
"Aug 27, 2020","3,400.00","3,450.05","3,453.00","3,378.00",4.26M,-1.22%,609.7538991023465,9.0,192.5322494202385,636.3031163651583
"Aug 26, 2020","3,441.85","3,351.11","3,451.74","3,344.57",6.51M,2.85%,395.55915643163854,9.0,143.0457750652424,928.5651115100527
"Aug 25, 2020","3,346.49","3,294.99","3,357.40","3,267.00",3.99M,1.18%,814.1379022298685,6.0,423.3019684775403,681.1683910049057
"Aug 24, 2020","3,307.46","3,310.15","3,380.32","3,257.56",4.67M,0.69%,438.6959240066787,6.0,801.6352742134973,957.7469916061897
"Aug 21, 2020","3,284.72","3,295.00","3,314.40","3,275.39",3.58M,-0.38%,120.44561638506491,4.0,168.14982860710603,220.88251037662053
"Aug 20, 2020","3,297.37","3,252.00","3,312.62","3,238.00",3.33M,1.13%,960.6575819578723,1.0,797.9308993791618,616.1628952252946
"Aug 19, 2020","3,260.48","3,303.01","3,315.90","3,256.00",4.19M,-1.57%,,4.0,165.33296227301088,210.49472510471446
"Aug 18, 2020","3,312.49","3,212.00","3,320.00","3,205.82",5.35M,4.09%,53.45110636705219,0.0,401.2110694417841,874.5975808383223
"Aug 17, 2020","3,182.41","3,173.12","3,194.97","3,154.18",2.69M,1.09%,44.56254928415182,4.0,752.3532546697165,734.3276278762986
"Aug 14, 2020","3,148.02","3,178.18","3,178.24","3,120.00",2.75M,-0.41%,157.08680311366896,5.0,427.2051933463729,456.24871436977986
"Aug 13, 2020","3,161.02","3,182.99","3,217.52","3,155.00",3.15M,-0.04%,730.3755988060038,5.0,547.4294318723252,578.4082689591451
"Aug 12, 2020","3,162.24","3,108.00","3,174.39","3,101.42",3.53M,2.65%,946.9227951976252,5.0,475.50890831700764,202.56584405326927
"Aug 11, 2020","3,080.67","3,113.20","3,159.22","3,073.00",3.72M,-2.14%,571.2490484510454,9.0,284.97974772971935,62.66782455999198
"Aug 10, 2020","3,148.16","3,170.31","3,172.51","3,101.52",3.17M,-0.61%,903.8422447506483,6.0,521.168057830626,703.6647220146816
"Aug 07, 2020","3,167.46","3,224.01","3,240.81","3,140.67",3.94M,-1.78%,744.2053774627371,7.0,583.2249490184829,494.14163831407643
"Aug 06, 2020","3,225.00","3,194.36","3,247.47","3,165.43",3.94M,0.62%,981.0087388174962,9.0,704.1771016174084,871.4350522122904
"Aug 05, 2020","3,205.03","3,143.77","3,213.59","3,127.30",3.93M,2.11%,656.3415959924039,0.0,111.48949667681407,597.2333780889755
"Aug 04, 2020","3,138.83","3,101.21","3,167.24","3,101.21",4.69M,0.87%,645.9633116303213,2.0,997.2998931024207,673.5946759605761
"Aug 03, 2020","3,111.89","3,180.51","3,184.00","3,104.00",5.07M,-1.67%,514.4128961666696,1.0,907.091520416204,736.2191771006038
"Jul 31, 2020","3,164.68","3,244.00","3,246.82","3,151.00",8.08M,3.70%,792.4927164100344,2.0,929.747645270437,238.52566928291364
"Jul 30, 2020","3,051.88","3,014.00","3,092.00","3,005.00",6.13M,0.60%,947.8557503534224,3.0,356.86588278284404,116.1862152816573
"Jul 29, 2020","3,033.53","3,030.99","3,039.16","2,996.77",2.97M,1.11%,529.8978841763416,2.0,400.2721238889896,955.4631718699171
"Jul 28, 2020","3,000.33","3,054.27","3,077.09","2,995.76",3.13M,-1.80%,687.2126230675824,4.0,517.0335205060909,19.018605053675476
"Jul 27, 2020","3,055.21","3,062.00","3,098.00","3,015.77",4.17M,1.54%,188.60091557935067,1.0,102.91207661687307,140.75292208042745
"Jul 24, 2020","3,008.91","2,930.00","3,031.58","2,888.00",5.63M,0.75%,912.4346508123195,0.0,203.5279414232487,251.67472193922168
"Jul 23, 2020","2,986.55","3,098.27","3,098.27","2,970.00",5.66M,-3.66%,70.7476630313374,9.0,459.3587605047816,836.5507059413768
"Jul 22, 2020","3,099.91","3,125.00","3,150.00","3,065.26",4.10M,-1.22%,395.1674284267539,9.0,334.8087138714096,812.420133258873
"Jul 21, 2020","3,138.29","3,232.49","3,240.58","3,105.72",6.13M,-1.83%,558.5892408653306,1.0,981.9815436847481,202.11395965988754
"Jul 20, 2020","3,196.84","3,000.20","3,201.36","2,994.02",7.60M,7.93%,347.151256952946,3.0,555.6573733965467,880.2631695046707
"Jul 17, 2020","2,961.97","3,009.00","3,024.00","2,948.45",4.76M,-1.26%,751.3788107634739,9.0,913.7373647474542,79.68874521530323
"Jul 16, 2020","2,999.90","2,971.06","3,032.00","2,918.23",6.39M,-0.30%,644.2364661016381,3.0,465.75511954633265,918.5542447061466
"Jul 15, 2020","3,008.87","3,080.23","3,098.35","2,973.18",5.79M,-2.44%,218.00354298999258,6.0,637.3941854680637,139.82325431894327
"Jul 14, 2020","3,084.00","3,089.00","3,127.38","2,950.00",7.23M,-0.64%,335.3301893487187,7.0,34.6773073258676,115.80796337671862
"Jul 13, 2020","3,104.00","3,251.06","3,344.29","3,068.39",7.72M,-3.00%,94.00686475273513,5.0,,710.9719791322582
"Jul 10, 2020","3,200.00","3,191.76","3,215.00","3,135.70",5.49M,0.55%,381.4700726822772,9.0,823.6216593249178,261.2304534917261
