Date,Price,Open,High,Low,Vol.,Change %,coef,state,activity_in,activity_out
"Apr 14, 2021","2,241.91","2,265.76","2,265.76","2,236.56",1.05M,-0.56%,91.067181309759,5.0,872.7048807649263,63.5052897783025
"Apr 13, 2021","2,254.43","2,250.88","2,263.42","2,244.22",1.28M,0.44%,198.00428848822827,9.0,893.0488736914955,849.1843727031577
"Apr 12, 2021","2,244.62","2,255.60","2,256.14","2,228.00",1.25M,-1.15%,403.6165277308695,8.0,424.8237724449585,683.8051529082752
"Apr 09, 2021","2,270.67","2,245.44","2,273.97","2,237.25",1.31M,0.90%,109.27512645092841,,712.6432621324913,832.2708863362092
"Apr 08, 2021","2,250.43","2,264.00","2,271.79","2,243.01",1.43M,0.51%,278.4859943838152,4.0,918.5954175895143,224.83528281989007
"Apr 07, 2021","2,239.03","2,213.64","2,244.00","2,213.64",1.21M,1.35%,492.25173341036134,7.0,547.7969309237417,503.7690114372113
"Apr 06, 2021","2,209.26",,"2,227.31","2,202.00",1.76M,-0.44%,456.09479094962256,1.0,874.7312500896231,211.50045250443216
"Apr 05, 2021","2,218.96","2,146.32","2,227.82","2,146.26",2.43M,4.19%,908.7978064686589,5.0,605.4988812204414,74.24214916078941
"Apr 01, 2021","2,129.78","2,092.25","2,135.75","2,091.43",1.99M,3.26%,699.8120754900855,2.0,631.9442147634812,556.2805690850516
"Mar 31, 2021","2,062.52","2,053.91","2,086.00","2,048.75",2.13M,0.78%,99.34869128037593,1.0,621.1893568365542,602.985727015499
"Mar 30, 2021","2,046.47","2,049.80","2,061.99","2,036.46",1.37M,0.03%,188.3503107278728,5.0,30.812654622183743,417.10699728008825
"Mar 29, 2021","2,045.79","2,018.95","2,048.56","2,005.88",1.32M,1.04%,428.6694589510144,4.0,428.6890902972422,548.9931042431316
"Mar 26, 2021","2,024.73","2,031.79","2,039.39","2,003.85",1.40M,-0.38%,730.5332402574302,2.0,707.3091620381723,448.29090591143614
"Mar 25, 2021","2,032.46","2,027.96","2,044.17","1,997.88",1.78M,-0.00%,7.243019215569135,0.0,325.2687250444103,432.35595731345757
"Mar 24, 2021","2,032.53","2,053.10","2,066.64","2,030.19",1.26M,-0.43%,741.0948755496605,9.0,793.4780010018542,628.3806743822387
"Mar 23, 2021","2,041.33","2,046.22","2,063.59","2,031.66",1.43M,0.52%,416.4989771979302,,828.890870379235,54.95232371604031
"Mar 22, 2021","2,030.69","2,026.01","2,048.25","2,014.00",1.68M,0.18%,750.2251083655481,2.0,204.28656648116183,245.76394079367049
"Mar 19, 2021",,"2,029.73","2,037.04","2,002.93",,0.28%,497.4980702635484,2.0,521.655295991263,431.7913672427687
"Mar 18, 2021","2,021.34","2,054.96","2,065.80","2,019.98",1.59M,-2.92%,940.2716392589225,7.0,683.7288648038265,803.816055452809
"Mar 17, 2021","2,082.22","2,078.14","2,098.63","2,044.44",1.32M,-0.08%,322.56845082535045,3.0,787.906266127432,59.30109925454974
"Mar 16, 2021","2,083.89","2,064.61","2,112.82","2,060.77",1.60M,1.43%,336.19316292699943,6.0,518.4763714791883,14.338463703243098
"Mar 15, 2021","2,054.44","2,048.04","2,054.73","2,027.79",1.31M,0.22%,432.1675698546449,9.0,13.035901488018919,175.46887041878446
"Mar 12, 2021","2,050.00","2,077.61","2,077.61","2,033.10",1.69M,-2.41%,146.69814940172265,3.0,722.1835200465958,806.3074568591383
"Mar 11, 2021","2,100.54","2,061.28","2,110.10","2,058.80",1.39M,3.16%,,3.0,20.101545547236977,686.681979972041
"Mar 10, 2021","2,036.19","2,058.42","2,058.42","2,020.40",1.36M,-0.20%,88.6420053432887,9.0,137.66170593810722,289.7652394638094
"Mar 09, 2021","2,040.36","2,051.68","2,062.78","2,037.47",1.70M,1.64%,160.53333709766738,4.0,963.4710057663123,218.11686653736496
"Mar 08, 2021","2,007.50","2,085.80","2,111.50","2,006.39",,-4.27%,31.857469961178552,0.0,62.75047693608249,150.68270318033916
"Mar 05, 2021","2,097.07","2,061.15","2,106.20","2,027.78",2.65M,3.10%,814.2076234627913,7.0,519.3099197543957,976.6743989365535
"Mar 04, 2021","2,033.93","2,012.52","2,074.31","2,007.00",,1.12%,113.49099823261943,6.0,911.8423478284301,433.15684005310015
"Mar 03, 2021","2,011.41","2,056.40","2,074.19","1,995.67",1.69M,-2.57%,892.4163216468544,,871.6957532665116,464.37507764351335
"Mar 02, 2021","2,064.48","2,062.95","2,094.74","2,060.74",1.28M,-0.25%,564.115474861775,5.0,202.14995975682115,140.41658090906063
"Mar 01, 2021","2,069.66","2,053.86","2,075.19","2,036.06",1.30M,2.36%,451.6410555219864,2.0,650.5656786581563,419.08376955620616
"Feb 26, 2021","2,021.91","2,029.95","2,056.52","2,001.01",2.00M,0.30%,911.932208416614,7.0,719.0470411741584,435.44979550586226
"Feb 25, 2021","2,015.95","2,073.42","2,080.00","2,006.49",2.08M,-3.26%,643.7463986678208,0.0,188.77575431886706,355.2055498319773
"Feb 24, 2021","2,083.81","2,030.04","2,088.32","2,027.53",1.13M,1.15%,632.9863348106592,8.0,926.6559112344366,776.7278831714598
"Feb 23, 2021","2,060.12","2,014.99","2,071.42","1,990.52",1.73M,0.29%,533.0975469941123,9.0,928.3483402498172,453.1670793770767
"Feb 22, 2021","2,054.26","2,053.20","2,079.73","2,049.48",1.47M,-1.65%,471.3688473173372,1.0,112.8745030611612,577.1905806498595
"Feb 19, 2021","2,088.81","2,107.79","2,118.58","2,083.43",1.90M,-0.81%,330.8292188404313,6.0,765.1580008086227,646.5679315309678
"Feb 18, 2021",,"2,102.69","2,121.26","2,094.00",1.13M,-0.60%,683.5384906677298,8.0,224.61633935183423,59.9247555053567
"Feb 17, 2021","2,118.62","2,089.28","2,122.00","2,089.28",1.02M,0.38%,800.685432314779,2.0,876.8584787827411,724.5708232940822
"Feb 16, 2021","2,110.70","2,098.20","2,145.14","2,098.20",1.55M,0.75%,587.5582144049337,1.0,29.31331968889883,647.0806064345991
"Feb 12, 2021","2,095.03","2,079.77","2,099.50","2,073.57",949.53K,0.30%,395.15264598353804,0.0,920.0413473301412,414.7869235813444
"Feb 11, 2021","2,088.75","2,091.48","2,091.48","2,069.34",1.02M,0.11%,133.10745044554074,4.0,216.4963746994244,199.845664359693
"Feb 10, 2021","2,086.48","2,089.31","2,097.59","2,053.36",1.26M,0.53%,370.16924156038954,8.0,441.4239504044005,106.1525286941114
"Feb 09, 2021","2,075.39","2,073.63","2,096.74","2,070.21",1.09M,-0.44%,906.6379108756788,3.0,469.21331622710306,768.841112476231
,"2,084.52","2,098.63","2,113.84","2,064.00",1.44M,-0.21%,272.70940060541426,8.0,907.1196729994435,396.07540146193855
"Feb 05, 2021","2,088.83","2,059.56","2,095.94",,1.49M,1.71%,4.352780457252181,2.0,1.4961764023967428,66.78612341249746
"Feb 04, 2021","2,053.63","2,058.53",,"2,035.84",2.43M,-0.25%,228.42755599754372,8.0,428.0156394639236,510.43542968149046
"Feb 03, 2021","2,058.88","2,065.28","2,105.68","2,018.32",4.89M,7.28%,32.676715399672986,2.0,775.1178600444184,534.9430416968735
"Feb 02, 2021","1,919.12","1,917.26","1,948.23","1,906.77",3.32M,1.38%,,2.0,208.3414985763945,978.179166902003
"Feb 01, 2021","1,893.07","1,846.76","1,915.00","1,846.25",2.01M,3.60%,378.22978971192543,8.0,378.0683702095232,675.1300712880163
"Jan 29, 2021","1,827.36","1,834.02","1,847.54","1,801.56",2.23M,-1.39%,686.5247862035393,7.0,793.7671518737611,131.1920426930757
"Jan 28, 2021","1,853.20","1,831.95","1,886.65","1,831.95",2.76M,1.88%,361.4909768295467,8.0,976.6385850649051,341.60517299618607
"Jan 27, 2021","1,818.94","1,878.85","1,879.93","1,797.74",4.13M,-4.67%,901.1864242497528,3.0,199.94502775320743,23.164409574827683
"Jan 26, 2021","1,907.95","1,891.87","1,915.17","1,877.23",1.57M,0.72%,588.4908145145469,2.0,917.0984934814895,652.4624165486247
"Jan 25, 2021","1,894.28","1,914.83","1,920.68","1,861.39",2.53M,0.09%,822.5242718090274,6.0,255.1957917383053,306.2782143243237
"Jan 22, 2021","1,892.56","1,891.46","1,904.39","1,876.49",1.64M,0.45%,633.2973309525172,,905.3695279794675,839.7215795459837
"Jan 21, 2021","1,884.15","1,893.65","1,932.08","1,879.41",2.93M,0.22%,814.2904790753695,2.0,78.96087413590314,714.1767895323507
"Jan 20, 2021","1,880.07","1,826.37","1,899.72","1,819.51",3.21M,5.36%,227.63970392100342,9.0,756.0363506975477,5.165295933569958
"Jan 19, 2021",,"1,742.33","1,802.97","1,733.08",2.08M,3.29%,166.02767586477617,2.0,575.4261371171729,627.464925186109
"Jan 15, 2021","1,727.62","1,729.02","1,747.62","1,711.71",1.57M,-0.19%,833.8392667604437,5.0,479.6720019890354,738.9755885053183
"Jan 14, 2021","1,730.92","1,748.87","1,766.93","1,726.53",1.46M,-0.93%,568.4516632509511,9.0,169.52098717428555,370.3974621907713
"Jan 13, 2021","1,747.25","1,731.00","1,755.34","1,729.87",1.17M,0.57%,383.7321734625536,4.0,535.1501406040422,
"Jan 12, 2021","1,737.43","1,752.79","1,765.81","1,716.81",1.48M,-1.07%,492.0513940080783,6.0,662.4434040593871,215.45209041711587
"Jan 11, 2021","1,756.29","1,776.39","1,783.61","1,752.14",1.74M,-2.31%,336.9156514101903,3.0,776.798095938906,461.1612681614189
"Jan 08, 2021","1,797.83","1,777.16","1,799.35","1,761.22",1.77M,1.32%,,7.0,604.3301073024172,914.0172302414052
"Jan 07, 2021","1,774.34","1,730.95","1,777.23","1,728.45",2.10M,2.99%,125.11470814981784,9.0,166.72829309199045,534.1471543216278
"Jan 06, 2021","1,722.88","1,699.36","1,740.00","1,697.98",2.33M,-0.99%,275.8231325305217,6.0,363.85693436748613,436.8581333875515
"Jan 05, 2021","1,740.05","1,724.16","1,746.83","1,721.26",1.02M,0.81%,87.01993741815306,2.0,302.6977733476209,608.3861047975421
"Jan 04, 2021","1,726.13","1,760.75","1,760.75","1,707.86",1.87M,-1.51%,27.510470539487187,4.0,726.9518412623938,571.52076317894
"Dec 31, 2020","1,752.64","1,737.27","1,757.50","1,736.09",1.05M,0.94%,11.799763291364783,9.0,684.0907377886834,952.4663324866592
"Dec 30, 2020","1,736.25","1,762.15","1,766.00","1,728.00",1.05M,-1.22%,68.47310186743516,1.0,275.97417494041343,310.36598275703255
"Dec 29, 2020","1,757.76","1,786.85","1,786.85","1,755.35",986.29K,-0.91%,40.90247775467082,,576.7509131986005,244.93364552100417
"Dec 28, 2020","1,773.96","1,743.13","1,786.84","1,742.67",1.38M,2.30%,208.10481738604236,6.0,165.99322457238196,642.4746995484812
"Dec 24, 2020","1,734.16","1,729.00","1,742.41","1,724.35",465.64K,0.34%,489.15311322780184,7.0,610.8957084773979,84.13156909177688
"Dec 23, 2020","1,728.23","1,723.93","1,744.11","1,721.20",1.13M,0.47%,706.9187983334698,0.0,20.13407442182402,397.5726203873151
"Dec 22, 2020","1,720.22","1,724.95","1,732.35","1,706.86",1.02M,-0.83%,570.4586376601709,3.0,391.0361273352029,17.718594736327308
"Dec 21, 2020","1,734.56","1,709.03","1,737.00","1,695.06",1.70M,0.48%,951.6449843349016,0.0,340.8975434423308,985.2674867658825
"Dec 18, 2020","1,726.22","1,746.17","1,748.36","1,715.00",4.26M,-0.82%,429.92287967893026,8.0,267.8936047810614,262.5165697849541
"Dec 17, 2020","1,740.51","1,763.84","1,765.98","1,731.40",1.74M,-0.95%,429.64830163613175,0.0,351.91601914127904,644.000002509726
"Dec 16, 2020","1,757.19","1,769.11","1,769.11","1,749.06",1.21M,-0.22%,635.0844106909362,4.0,518.7219813577651,649.308125169556
"Dec 15, 2020","1,761.08","1,764.00","1,764.00","1,742.27",1.07M,0.50%,626.8570369772214,5.0,24.914009930475988,966.7853917519614
"Dec 14, 2020","1,752.26","1,772.12","1,789.49","1,749.61",1.65M,-1.27%,108.05573477077202,5.0,308.4473997254945,592.8201706857316
"Dec 11, 2020","1,774.80","1,760.00","1,777.31","1,752.74",931.43K,0.40%,659.5231557513266,3.0,800.4711938178157,193.68311681007788
"Dec 10, 2020","1,767.65","1,760.97","1,774.31","1,734.39",1.43M,-0.57%,445.022759235836,1.0,907.2750848155116,767.9817430976907
"Dec 09, 2020","1,777.86","1,810.41","1,828.00","1,762.72",1.59M,-1.85%,212.07667455930067,9.0,933.1260095728958,471.50082623126644
"Dec 08, 2020","1,811.33","1,806.76","1,815.04","1,792.00",996.77K,-0.31%,96.00013947147423,9.0,291.4611953289838,404.7348114349767
"Dec 07, 2020","1,817.03","1,815.97","1,829.29","1,803.50",1.11M,-0.37%,813.6651992427418,4.0,911.7291331718433,7.970485001885019
"Dec 04, 2020","1,823.76","1,820.22","1,829.50","1,813.59",1.03M,0.11%,895.095520463831,8.0,226.79856685336287,59.28225590909586
"Dec 03, 2020","1,821.84","1,822.05","1,843.13","1,818.53",,-0.17%,857.1971308618797,0.0,781.2450442282767,341.45101318421155
"Dec 02, 2020","1,824.97","1,795.23","1,832.46","1,786.41",1.47M,1.65%,801.033724312486,3.0,545.8725488766543,239.31641353219945
"Dec 01, 2020","1,795.36","1,766.66","1,821.72","1,763.03",,2.33%,144.67847466996696,7.0,573.9031847202367,111.55206468484779
"Nov 30, 2020","1,754.40","1,774.99","1,780.00","1,748.00",1.62M,-1.83%,173.94398586910765,9.0,393.8503894066527,211.97180911784318
"Nov 27, 2020","1,787.02","1,764.54","1,797.01","1,764.54",739.51K,1.30%,756.1911901339613,0.0,392.5302629220193,886.7413392969979
"Nov 25, 2020","1,764.13","1,767.81","1,770.38","1,748.36",979.96K,0.01%,970.0011419586898,4.0,79.81903869812201,346.6877625163457
"Nov 24, 2020","1,763.90","1,726.95","1,765.86","1,720.88",1.40M,2.10%,332.74855600328937,2.0,94.03274752416391,311.7044417893857
"Nov 23, 2020","1,727.56",,"1,743.20","1,710.61",1.13M,-0.51%,493.60754456096754,8.0,496.6126393516096,635.0413275986267
"Nov 20, 2020","1,736.38","1,762.00","1,768.36","1,735.00",1.39M,-1.26%,418.3420854434369,5.0,1.3591849925589372,530.6966269057327
"Nov 19, 2020","1,758.57","1,733.09","1,763.00","1,731.07",1.01M,1.03%,705.7399899182558,9.0,70.2658163070613,662.5413532294434
"Nov 18, 2020","1,740.64","1,757.38","1,764.29","1,740.00",1.01M,-1.19%,442.37008146264765,6.0,384.69869816000124,90.69649826372961
"Nov 17, 2020","1,761.66","1,766.73","1,775.98","1,760.00",1.07M,-0.70%,580.7891859982301,1.0,56.6434201443069,966.8479671964016
"Nov 16, 2020","1,774.03","1,767.44","1,794.05","1,762.24",1.27M,0.10%,651.6311278076954,5.0,733.1445321136478,123.80796364732171
"Nov 13, 2020","1,772.26","1,748.00","1,777.13","1,735.98",1.49M,1.69%,858.9947380672928,5.0,826.6870589933794,722.334350745193
"Nov 12, 2020","1,742.82","1,742.00",,"1,738.62",1.32M,-0.25%,503.98955121177846,8.0,352.1988839699012,880.9247006699153
"Nov 11, 2020","1,747.23","1,746.60","1,762.00","1,743.46",1.59M,0.55%,9.698428988179852,9.0,728.3479879580693,74.20664962932655
"Nov 10, 2020","1,737.72","1,729.51","1,757.96","1,717.02",2.15M,,803.3819590798947,4.0,680.7424019978268,
"Nov 09, 2020","1,761.42","1,797.54","1,816.89","1,758.39",2.67M,0.10%,158.97637277061094,0.0,741.600895944349,994.8877215365258
"Nov 06, 2020","1,759.73","1,751.34","1,768.49","1,736.68",1.43M,-0.16%,40.79761603001897,8.0,386.678837156669,692.8622073274903
"Nov 05, 2020",,"1,769.72","1,791.66","1,748.01",1.99M,0.95%,555.403437578452,9.0,624.1245389739825,763.8175295293529
"Nov 04, 2020","1,745.85","1,705.58","1,770.03","1,703.00",3.57M,6.09%,114.4223375845289,0.0,804.9416562162896,417.29917979969053
"Nov 03, 2020","1,645.66","1,630.76","1,659.00","1,612.11",1.57M,1.31%,829.1199701744541,9.0,394.22557161929615,64.63820994073599
"Nov 02, 2020","1,624.32",,"1,658.24","1,614.24",2.21M,0.51%,259.324241742408,0.0,435.42318967361115,343.95723814773305
"Oct 30, 2020","1,616.11","1,667.44","1,681.31","1,601.57",5.00M,3.80%,490.6734457497524,9.0,910.8963610136843,98.95457441930266
"Oct 29, 2020","1,556.88","1,517.02","1,588.73","1,516.55",2.77M,3.05%,410.4988781754073,2.0,154.73356513226943,809.5118033072871
"Oct 28, 2020","1,510.80","1,550.48","1,553.39","1,510.00",2.26M,-5.51%,575.4937737638485,7.0,900.3200025264101,665.2660621798007
"Oct 27, 2020","1,598.88","1,590.00","1,601.83","1,577.81",1.30M,0.92%,693.9450554104541,9.0,574.0009433800186,462.8303645062858
"Oct 26, 2020","1,584.29","1,614.30","1,629.44","1,568.67",1.79M,-2.98%,270.17739341371816,8.0,63.05056922403818,993.3302212347154
"Oct 23, 2020","1,632.98","1,615.05","1,634.12","1,611.91",1.53M,1.64%,41.614348830700806,7.0,942.2314838662224,64.18666443560429
"Oct 22, 2020","1,606.66","1,583.03","1,613.42","1,578.65",1.53M,1.30%,294.08090066998835,2.0,607.0718504460584,998.2916651059023
,,"1,571.64","1,614.88","1,568.73",3.02M,2.25%,5.51482361039346,9.0,399.99148457197384,619.7754211312795
"Oct 20, 2020","1,551.08","1,525.06","1,572.09","1,520.89",2.09M,1.38%,89.95352384357125,7.0,557.0606665336409,117.93317708315831
"Oct 19, 2020","1,529.95","1,575.20","1,583.29","1,524.76",1.49M,-2.41%,965.6796134430962,1.0,784.2129891033868,248.389983162975
,"1,567.70","1,561.83","1,577.71","1,557.66",1.71M,0.79%,598.2849975190528,4.0,24.96060939951228,198.42715763715856
"Oct 15, 2020","1,555.47","1,545.95","1,570.77","1,545.95",1.56M,-0.51%,87.90968618503636,3.0,817.6693739731029,269.4994091061742
"Oct 14, 2020","1,563.44","1,571.58","1,583.03","1,546.53",1.66M,-0.23%,579.1447490149783,7.0,439.4435800320442,388.0119215760609
"Oct 13, 2020","1,567.07","1,578.97","1,584.36","1,559.61",1.95M,0.16%,859.2108451255478,0.0,720.6742968499457,755.5891649266225
"Oct 12, 2020","1,564.59","1,538.47","1,588.30","1,530.65",2.77M,3.58%,854.6177377988632,2.0,,899.5715213650466
"Oct 09, 2020","1,510.45","1,492.86","1,511.85","1,487.00",1.65M,1.82%,207.12491439136383,8.0,200.59245157713246,927.3125858658567
"Oct 08, 2020","1,483.43","1,465.62","1,488.00","1,465.62",1.30M,1.66%,677.7894376402637,8.0,136.93943425382105,885.2468040124224
"Oct 07, 2020","1,459.14","1,465.36","1,466.68","1,433.47",1.81M,0.56%,752.5907373088968,4.0,553.8702239263677,352.29706520826886
"Oct 06, 2020","1,451.02","1,475.28","1,484.03","1,446.85",1.30M,-2.15%,773.8196132259881,6.0,370.8646158946255,603.0522434499679
"Oct 05, 2020","1,482.83","1,462.65","1,484.70","1,460.09",1.08M,1.87%,790.5754606347708,0.0,445.6840624422709,326.4525731178464
"Oct 02, 2020","1,455.60","1,459.63","1,479.03","1,447.35",1.56M,-2.17%,853.2371496164728,8.0,794.0069317835779,764.1454727254344
"Oct 01, 2020","1,487.90","1,484.63","1,495.00","1,478.20",1.64M,1.52%,614.9445730667964,7.0,778.481305559702,957.981054826824
"Sep 30, 2020","1,465.60","1,462.23","1,485.98","1,455.79",2.05M,-0.03%,60.34208784593642,0.0,630.5105314952607,362.10124102556364
"Sep 29, 2020","1,466.02","1,462.90","1,471.00","1,454.05",1.59M,0.50%,254.6080469884835,7.0,221.59701933894272,147.3350616244774
"Sep 28, 2020","1,458.66","1,472.26","1,472.26","1,446.73",1.54M,1.36%,51.964155354777276,6.0,976.2708901867626,113.8290394705972
"Sep 25, 2020","1,439.06","1,425.05","1,445.94","1,407.68",1.52M,1.14%,782.8888143847253,0.0,861.4125183687106,475.6503673420515
"Sep 24, 2020","1,422.86","1,404.99","1,436.91","1,403.48",1.73M,0.96%,929.5181275669166,9.0,830.027511631245,553.3082889630656
"Sep 23, 2020","1,409.39","1,452.09","1,452.09","1,403.02",1.89M,-3.45%,687.925140405196,5.0,577.9169158512025,116.56912070285507
"Sep 22, 2020","1,459.82","1,450.32","1,463.75","1,429.95",1.70M,2.08%,392.8921964509168,4.0,922.9150147795839,195.57259988318287
"Sep 21, 2020","1,430.14","1,430.79","1,439.24","1,403.00",2.85M,-1.44%,676.9589388235115,8.0,665.8946117427633,456.4569152205624
"Sep 18, 2020","1,451.09","1,488.30","1,495.20","1,431.62",3.15M,-2.42%,377.8833245977194,6.0,606.9874631043064,262.5866043057262
"Sep 17, 2020","1,487.04","1,484.24","1,498.00","1,463.00",2.00M,-1.66%,871.3173232982577,8.0,524.6727223302729,613.4711995850007
"Sep 16, 2020","1,512.09","1,544.12","1,554.00","1,511.62",1.11M,-1.50%,460.76503406400604,0.0,652.7417727915076,44.76862999837372
"Sep 15, 2020","1,535.12","1,526.04","1,550.45","1,522.46",1.15M,1.74%,576.7330502611492,4.0,132.4540308585105,125.0228716197429
"Sep 14, 2020","1,508.83","1,532.74","1,557.00","1,505.11",2.13M,-0.46%,595.4867228765509,9.0,896.8359396461966,329.93926271653095
"Sep 11, 2020","1,515.76","1,528.15","1,538.69","1,493.02",1.54M,-0.67%,265.26961583780206,6.0,208.02672716278957,310.1552218658298
"Sep 10, 2020","1,526.05","1,551.08","1,572.82","1,520.43",1.65M,-1.37%,942.6102840904705,9.0,336.12811864118555,666.2674528627281
"Sep 09, 2020","1,547.23","1,551.06","1,557.45","1,526.23",1.96M,1.55%,206.25328277247834,0.0,651.4081077520794,397.6961955501752
"Sep 08, 2020","1,523.60","1,522.71","1,555.55","1,517.56",2.70M,-3.64%,895.3480735972785,1.0,655.8205868120102,87.63122953985535
"Sep 04, 2020","1,581.21","1,609.00","1,634.99","1,537.97",2.79M,-2.96%,753.3475815684264,5.0,908.1890754274922,353.6700938368871
"Sep 03, 2020","1,629.51","1,698.27","1,698.27","1,608.52",3.19M,-5.12%,594.1049819284481,3.0,495.1434320619974,564.5096727598518
"Sep 02, 2020",,"1,667.60","1,725.65","1,660.50",2.48M,3.76%,11.163402930111532,6.0,954.6691979704971,92.71300932820536
"Sep 01, 2020","1,655.08","1,632.16","1,659.22","1,629.53",1.12M,1.57%,137.93236703280175,4.0,614.5821774137834,247.89440242595174
"Aug 31, 2020","1,629.53","1,636.17","1,644.43","1,626.88",1.32M,-0.60%,622.8924245769252,0.0,489.86232151893563,822.4272781104908
"Aug 28, 2020","1,639.43","1,629.47","1,641.35",,1.12M,0.67%,305.95088946390626,5.0,918.5132649518722,290.82398240880667
"Aug 27, 2020","1,628.52","1,647.99","1,647.99","1,621.04",1.57M,-0.95%,98.14399718669553,5.0,801.7365618395531,588.5196127373001
"Aug 26, 2020","1,644.13","1,606.00","1,651.75","1,601.49",2.61M,2.38%,972.6591843092219,6.0,233.97296202381855,862.1504426053634
"Aug 25, 2020","1,605.85","1,579.78","1,608.59","1,579.78",1.26M,1.31%,711.3565154690776,5.0,514.8941811069961,344.71453541228846
"Aug 24, 2020","1,585.15","1,591.78","1,608.53","1,576.29",1.28M,0.61%,13.956416444759757,1.0,747.0999768345503,844.745898532618
"Aug 21, 2020","1,575.57","1,571.80","1,591.88","1,562.31",1.74M,-0.04%,80.72080936726356,9.0,444.25475396780877,374.5717282589651
"Aug 20, 2020","1,576.25","1,539.61","1,580.09","1,535.60",1.32M,2.05%,745.2581473682017,5.0,823.3596011125799,226.90664099060498
"Aug 19, 2020","1,544.61","1,552.57","1,568.65","1,540.62",1.52M,-0.72%,18.904971968333186,9.0,558.3095660658196,623.4501711466863
,"1,555.78","1,525.60","1,557.21","1,522.00",1.42M,2.61%,638.1227189883323,5.0,248.72005480506766,366.1930190523759
"Aug 17, 2020","1,516.24","1,507.20","1,523.23","1,506.63",999.93K,0.77%,782.5722506742993,9.0,293.80702663204494,691.7118723216789
"Aug 14, 2020","1,504.63","1,513.61","1,519.79","1,499.00",1.10M,-0.79%,338.4317590763779,0.0,527.4569326409766,134.75996267136748
"Aug 13, 2020","1,516.65","1,508.94","1,536.45","1,508.94",1.12M,0.62%,351.77011856336213,0.0,624.8610293550066,859.0183537562484
"Aug 12, 2020","1,507.24","1,487.25","1,511.21","1,485.63",1.13M,1.80%,421.3942084233449,7.0,468.37890990072793,271.14223375844114
"Aug 11, 2020","1,480.54","1,493.26","1,510.44","1,478.27",1.55M,-1.09%,241.57341981413992,6.0,835.1052736981065,617.1868734983008
"Aug 10, 2020","1,496.82","1,491.26","1,506.63","1,477.76",1.03M,-0.10%,842.559647560836,8.0,388.3267313389059,881.9449263158419
"Aug 07, 2020","1,498.37","1,509.04","1,520.09","1,486.27",1.39M,-0.44%,917.53360059423,6.0,545.8209455620779,176.94590669539235
"Aug 06, 2020","1,504.95","1,479.10","1,506.12","1,472.00",,1.75%,113.24223775943697,4.0,544.1221571228019,800.293060353269
"Aug 05, 2020","1,479.09","1,474.58","1,490.00","1,471.31",1.46M,0.39%,666.2048930004252,9.0,626.2536175107217,410.73105164469604
"Aug 04, 2020","1,473.30","1,484.86","1,492.10","1,464.38",1.86M,-0.64%,496.26477580225225,0.0,2.063287735225461,992.8594169760972
"Aug 03, 2020","1,482.76","1,492.95","1,497.06","1,471.99",2.28M,-0.35%,165.5542495168335,0.0,968.5791201459333,730.2397707326692
"Jul 31, 2020","1,487.95","1,497.05","1,505.02","1,454.00",4.58M,-3.28%,765.1888242986298,6.0,168.3512854504897,839.1301256480264
"Jul 30, 2020","1,538.37","1,497.78","1,540.73","1,496.17",1.80M,0.98%,376.79059766716085,9.0,385.76136158506466,567.5849302982233
"Jul 29, 2020","1,523.51","1,505.00","1,533.33","1,503.01",1.13M,1.32%,760.9537882939485,7.0,139.09579497042125,964.772735137323
"Jul 28, 2020","1,503.65","1,524.48","1,525.85","1,500.60",1.55M,-1.69%,912.0097362519566,4.0,835.5730673931199,874.2032478407116
"Jul 27, 2020","1,529.43","1,515.70","1,537.00","1,512.76",1.36M,1.41%,749.191835646503,0.0,714.3821312299683,518.8270779055729
"Jul 24, 2020","1,508.21","1,499.19","1,515.43","1,487.59",1.50M,,372.5970989896933,0.0,513.2213119967937,919.7650575764685
"Jul 23, 2020","1,516.75","1,566.36","1,568.27","1,509.62",1.70M,-3.07%,849.9129448160326,0.0,138.379711932195,319.42026429486936
"Jul 22, 2020","1,564.85","1,558.53","1,566.36","1,544.52",1.22M,0.57%,564.7138004110667,0.0,909.7789606918873,357.1420653720283
"Jul 21, 2020","1,555.92","1,580.00","1,580.00","1,552.62",1.38M,-0.51%,765.6175594658345,6.0,965.7241663002494,599.2268565945972
"Jul 20, 2020","1,563.84","1,515.00","1,569.01","1,502.70",1.51M,3.10%,222.35124905932125,3.0,587.0372071245575,112.80136767054117
"Jul 17, 2020","1,516.85","1,516.91","1,523.43","1,498.10",1.71M,0.13%,434.36004594394075,0.0,413.08943052271707,947.8160664526021
"Jul 16, 2020","1,514.92","1,501.21","1,515.32","1,488.27",1.32M,-0.13%,665.8266667720196,4.0,811.4762242011653,105.64121078135602
"Jul 15, 2020","1,516.88","1,525.37","1,535.04","1,498.14",1.55M,-0.26%,164.41321061952485,1.0,797.2649458702216,725.1035026327993
"Jul 14, 2020","1,520.86","1,488.72","1,522.70","1,486.97",1.91M,0.57%,858.5556139731214,0.0,909.9997508930719,965.2225829658794
"Jul 13, 2020","1,512.23","1,554.73","1,576.17","1,507.63",2.15M,-1.74%,,5.0,183.38568707738256,887.6340902692104
"Jul 10, 2020","1,539.01","1,513.25","1,541.34","1,500.72",1.80M,1.34%,332.36384968329145,1.0,361.41061314089706,406.64040287806216
"Jul 09, 2020","1,518.66","1,512.20","1,528.79","1,495.72",2.09M,1.00%,378.29972669506,0.0,114.71822792459929,695.7384407631306
