Date,Price,Open,High,Low,Vol.,Change %,coef,state,activity_in,activity_out
"Mar 19, 2021",654.87,646.60,657.23,624.62,42.89M,0.26%,436.127352345937,9.0,698.0334984971893,579.5757991686297
"Mar 18, 2021",653.16,684.29,689.23,,33.37M,-6.93%,392.41298781081434,3.0,194.1735823907349,877.7318022760072
"Mar 17, 2021",701.81,656.87,703.73,651.01,40.37M,3.68%,41.37079431359136,1.0,652.290590291233,293.89839845970675
"Mar 16, 2021",676.88,703.35,707.92,671.00,32.20M,-4.39%,706.7729123611965,5.0,612.2044938677781,501.3843998395188
"Mar 15, 2021",707.94,694.09,713.18,684.04,29.42M,2.05%,670.2445098219738,6.0,388.1439405062126,30.848770966424578
"Mar 12, 2021",693.73,670.00,694.88,666.14,33.58M,-0.84%,104.25592855280952,0.0,871.1674675862389,169.6533611937344
"Mar 11, 2021",699.60,699.40,702.50,677.18,36.25M,4.72%,293.4537573448509,3.0,286.5843618551298,177.89614326532532
"Mar 10, 2021",668.06,700.30,717.85,655.06,60.61M,-0.82%,644.8391094112194,1.0,379.96494748997003,878.7932334237231
"Mar 09, 2021",673.58,608.18,678.09,595.21,67.52M,19.64%,485.6080254312413,4.0,439.00951765291893,
"Mar 08, 2021",563.00,,620.12,558.79,51.79M,-5.84%,511.3448228536904,4.0,378.9573967031954,97.2198438390659
"Mar 05, 2021",597.95,,627.84,539.49,89.40M,-3.78%,828.4750612324464,9.0,396.98642669479176,604.0284528588708
"Mar 04, 2021",621.44,655.80,668.45,600.00,65.92M,-4.86%,491.8002504681775,7.0,987.4796789448632,903.7958007266445
"Mar 03, 2021",653.20,687.99,700.70,651.71,30.21M,-4.84%,293.96812115347734,9.0,460.8883775369559,69.26459292080823
"Mar 02, 2021",686.44,718.28,721.11,685.00,23.73M,-4.45%,820.9408224554021,4.0,80.63097799232067,273.6443387921678
"Mar 01, 2021",718.43,690.11,719.00,685.05,27.14M,6.36%,470.81160168787216,3.0,317.89560397020057,300.05772853781355
"Feb 26, 2021",675.50,700.00,706.70,659.51,41.09M,-0.99%,203.67810941253052,8.0,696.5496174824304,339.09476526833214
"Feb 25, 2021",682.22,,737.21,670.58,39.02M,-8.06%,716.3799597354629,1.0,729.1465490802645,859.5836903124211
"Feb 24, 2021",742.02,711.85,745.00,694.17,36.77M,6.18%,55.48949838071371,1.0,970.5077615315695,598.2795346982084
"Feb 23, 2021",698.84,662.13,713.61,619.00,66.61M,-2.19%,57.625769366374094,7.0,302.6125270662474,706.8033916011365
"Feb 22, 2021",714.50,762.64,768.50,710.20,37.27M,-8.55%,903.8356755613843,7.0,480.67820299380304,322.2185723141927
"Feb 19, 2021",781.30,795.00,796.79,777.37,18.96M,-0.77%,299.50263616891294,2.0,774.9709380552831,850.5544803962845
"Feb 18, 2021",787.38,780.90,794.69,776.27,,-1.35%,55.85926421850018,1.0,942.9395225499364,729.469685755636
"Feb 17, 2021",798.15,779.09,799.84,762.01,26.08M,0.24%,365.65331358758726,3.0,886.6408498011949,671.2970206875284
"Feb 16, 2021",796.22,818.00,821.00,792.44,19.80M,-2.44%,549.4218272890375,0.0,673.214880156323,107.14111183443453
"Feb 12, 2021",816.12,801.26,817.33,785.33,23.77M,0.55%,113.05854646961922,2.0,16.795636044431795,949.8567735932337
"Feb 11, 2021",811.66,812.44,829.88,801.73,21.62M,0.85%,878.3608001606069,8.0,553.0586374131233,197.84301507053948
,804.82,843.63,844.82,800.02,36.22M,-5.26%,249.97615824553887,0.0,369.23326660912437,499.03576147433273
"Feb 09, 2021",849.46,855.12,859.80,841.75,15.16M,-1.62%,37.81920110361747,3.0,850.2964117945639,604.2672807972269
"Feb 08, 2021",863.42,869.67,877.77,854.75,20.16M,1.31%,13.102050196713733,8.0,756.9319580519756,453.07642307431973
"Feb 05, 2021",852.23,845.00,864.77,838.97,18.57M,0.26%,408.85036894275237,3.0,819.1591560843216,597.413617815675
"Feb 04, 2021",849.99,855.00,856.50,833.42,15.81M,-0.55%,380.7597974195417,2.0,587.4174422444186,813.0641353124158
"Feb 03, 2021",854.69,877.02,878.08,853.06,18.34M,-2.07%,591.3349388329898,4.0,313.9641698606886,235.735655929169
"Feb 02, 2021",872.79,844.68,880.50,842.20,24.35M,3.93%,236.67295661274824,2.0,32.169585699688305,894.8937871713217
"Feb 01, 2021",839.81,814.29,842.00,795.56,25.39M,5.83%,820.6489009414408,9.0,874.608816456841,630.9842752240365
"Jan 29, 2021",793.53,830.00,842.41,780.10,34.99M,-5.02%,506.3709483748553,1.0,812.7418170152982,712.1783153302674
"Jan 28, 2021",835.43,820.00,848.00,801.00,26.38M,-3.32%,681.111614944934,8.0,46.04597585847592,544.9780466765022
"Jan 27, 2021",864.16,870.35,891.50,858.66,27.33M,-2.14%,717.686836671376,7.0,89.46132715543598,866.9297916902469
"Jan 26, 2021",883.09,891.38,895.90,871.60,23.13M,0.26%,16.178190199578,3.0,245.8052060552631,219.70014887907098
"Jan 25, 2021",880.80,855.00,900.40,838.82,41.17M,4.03%,8.320156567096614,0.0,732.1843310055918,23.711940989982526
"Jan 22, 2021",846.64,834.31,848.00,828.62,20.07M,0.20%,27.250760576637223,4.0,71.42346211241235,386.1086503862007
"Jan 21, 2021",,855.00,855.72,841.42,20.60M,-0.64%,243.93772808332582,5.0,793.282890789489,631.7544175112463
"Jan 20, 2021",850.45,858.74,859.50,837.28,25.67M,0.70%,593.5804974946776,1.0,491.8005194792614,195.39523010827898
"Jan 19, 2021",844.55,837.80,850.00,833.00,25.37M,2.23%,525.85953427642,5.0,47.09589087427746,241.0261974622374
"Jan 15, 2021",826.16,852.00,859.90,819.10,38.78M,-2.23%,286.4254848812675,6.0,29.013227016405963,812.9173520783369
"Jan 14, 2021",845.00,843.39,,838.75,31.27M,-1.10%,729.6911450523685,4.0,299.2860487769483,175.65385194844697
"Jan 13, 2021",854.41,852.76,860.47,832.00,33.31M,0.59%,724.1093278868885,3.0,302.06645829789625,626.3586442053113
"Jan 12, 2021",849.44,831.00,868.00,827.34,46.27M,4.72%,694.7257328366384,3.0,276.3173260395754,605.5769725678855
"Jan 11, 2021",811.19,849.40,854.43,803.62,59.55M,-7.82%,617.8797674639789,9.0,743.2671618874796,2.2296631808417233
"Jan 08, 2021",880.02,856.00,884.49,838.39,75.06M,7.84%,66.59686403276133,6.0,,
"Jan 07, 2021",816.04,777.63,816.99,775.20,51.50M,7.94%,616.0083741935564,3.0,560.655035400126,109.94706919777141
"Jan 06, 2021",755.98,758.49,774.00,749.10,44.70M,2.84%,881.0991602391258,9.0,791.5608325833823,392.6844409886298
"Jan 05, 2021",735.11,723.66,740.84,719.20,32.25M,0.73%,86.01752716077671,2.0,588.336146102402,550.6558173430991
"Jan 04, 2021",729.77,719.46,744.49,717.19,48.64M,3.42%,738.3461479781774,1.0,755.204933710031,677.7930428433004
"Dec 31, 2020",705.67,699.99,718.72,691.12,49.65M,1.57%,644.8538924039817,1.0,340.73281690947664,339.5057481527091
"Dec 30, 2020",694.78,672.00,696.60,668.36,42.85M,4.32%,145.18177164304936,0.0,6.278681279866194,635.7155353564307
"Dec 29, 2020",665.99,661.00,669.90,,22.91M,0.35%,44.27085762775684,7.0,824.4090648274093,633.673302251614
"Dec 28, 2020",663.69,674.51,681.40,660.80,32.28M,0.29%,258.9819837508768,2.0,115.37117683802767,80.27256824783923
"Dec 24, 2020",661.77,642.99,666.09,641.00,22.87M,2.44%,384.8755763245685,0.0,767.2659270069076,47.9873723710641
"Dec 23, 2020",645.98,632.20,651.50,622.57,33.17M,0.88%,630.0111182893128,0.0,899.3972316340914,406.0930742743505
"Dec 22, 2020",640.34,648.00,649.88,614.23,51.86M,-1.46%,413.9939210404243,9.0,240.0330156862568,409.89789789141065
"Dec 21, 2020",649.86,666.24,668.50,646.07,58.05M,-6.49%,24.30556089775804,3.0,675.5616249052825,864.4902366649033
"Dec 18, 2020",695.00,668.90,695.00,628.54,222.13M,5.96%,93.97760436728386,8.0,741.2060018112996,273.6866058305469
"Dec 17, 2020",655.90,628.19,658.82,619.50,56.27M,5.32%,238.50810089998663,8.0,13.092891816188668,932.6781993060031
"Dec 16, 2020",622.77,628.23,632.50,605.00,42.10M,-1.65%,784.4611775246193,5.0,945.5590928087735,224.94270892215363
"Dec 15, 2020",633.25,643.28,646.90,623.80,45.22M,-1.03%,173.08646048601173,2.0,190.7716930049832,429.813051864901
"Dec 14, 2020",639.83,619.00,642.75,610.20,52.04M,4.89%,678.5398377528478,8.0,280.0740665587742,85.5851444757053
"Dec 11, 2020",609.99,615.01,624.00,596.80,46.47M,,394.33076940395387,2.0,635.0332044348975,144.07342895862473
"Dec 10, 2020",627.07,574.37,627.75,566.34,67.08M,3.74%,371.9066832547243,8.0,737.4101137384994,311.0741861240761
"Dec 09, 2020",604.48,653.69,654.32,588.00,71.29M,-6.99%,127.67671884818044,4.0,511.14685198366607,224.72684905148787
"Dec 08, 2020",649.88,625.50,651.28,618.50,64.27M,1.27%,907.4532968322567,5.0,809.323271246244,763.6648835661625
"Dec 07, 2020",641.76,604.92,648.79,603.05,56.31M,7.13%,222.43668718531438,5.0,55.53330340524265,698.7887300941585
"Dec 04, 2020",599.04,591.01,599.04,585.50,29.40M,0.95%,122.15837401612673,0.0,999.1467474816491,
"Dec 03, 2020",593.38,590.02,598.97,582.43,42.55M,4.32%,729.1748437652604,5.0,26.345695679258263,478.0287878760874
"Dec 02, 2020",568.82,556.44,571.54,541.21,47.78M,-2.73%,101.83714135794408,6.0,736.9230633327676,644.8689640792862
"Dec 01, 2020",584.76,597.59,597.85,572.05,40.38M,3.02%,393.1957031229232,3.0,148.7828811709907,556.8152782270423
"Nov 30, 2020",567.60,602.21,607.80,554.51,63.00M,-3.10%,190.75534858892905,8.0,387.3609512314704,605.4552848544141
,585.76,581.16,598.78,578.45,37.56M,2.05%,680.1254162155377,8.0,468.2228553018499,37.76111821851491
"Nov 25, 2020",574.00,550.06,574.00,545.37,48.93M,3.35%,722.3343189885867,1.0,10.625341978102721,973.6921102501497
"Nov 24, 2020",555.38,540.40,559.99,526.20,53.65M,6.43%,63.29596285567685,3.0,382.3076880216488,590.1710906882207
"Nov 23, 2020",521.85,503.50,526.00,501.79,50.26M,6.58%,200.38831468378004,5.0,307.3651962410704,996.8953132592304
"Nov 20, 2020",489.61,497.99,502.50,489.06,32.91M,-1.93%,943.804011958305,7.0,79.33798083862243,291.6336778803271
"Nov 19, 2020",499.27,492.00,508.61,487.57,62.48M,2.60%,866.3792111609857,1.0,797.0167211122198,342.2573915392849
"Nov 18, 2020",486.64,448.35,496.00,443.50,78.04M,10.20%,719.4671121511064,2.0,113.86948061098667,722.2493664995161
"Nov 17, 2020",441.61,460.17,462.00,433.01,61.19M,8.21%,493.06485365622933,4.0,982.4342826043984,204.4943896509801
"Nov 16, 2020",408.09,,412.45,404.09,26.84M,-0.10%,252.78388722850386,9.0,893.9585653068526,69.89435225572905
"Nov 13, 2020",408.50,410.85,412.53,401.66,19.83M,-0.79%,934.996919122751,3.0,74.92994531692321,703.8211297350784
"Nov 12, 2020",411.76,415.05,423.00,409.52,19.94M,-1.29%,395.74577939395886,9.0,774.9351778796727,387.55248887911085
"Nov 11, 2020",417.13,416.45,418.69,410.58,17.36M,1.65%,74.81611046536796,4.0,236.91273142253,582.3386475743462
"Nov 10, 2020",410.36,420.09,420.09,396.03,30.28M,-2.59%,367.298076978287,3.0,523.9225886795058,525.5801201281311
"Nov 09, 2020",421.26,439.50,452.50,421.00,34.83M,-2.02%,882.0844303915366,3.0,65.12272762614046,426.0206160531802
"Nov 06, 2020",429.95,436.10,436.57,424.28,21.71M,-1.86%,80.57769647680335,1.0,97.35161715469299,724.4518558095509
"Nov 05, 2020",438.09,428.30,440.00,424.00,28.41M,4.06%,605.5587670811282,9.0,654.9260042495918,399.7618767241433
"Nov 04, 2020",420.98,430.62,435.40,417.10,32.14M,-0.69%,13.40218385796932,9.0,717.4449007874947,214.39662547408668
"Nov 03, 2020",423.90,409.73,427.77,406.69,34.35M,5.84%,650.2181230673071,3.0,484.59245653057116,630.2187056804537
"Nov 02, 2020",400.51,394.00,406.98,392.30,29.02M,3.21%,226.37124961810773,7.0,555.0040244946874,727.7335308562693
"Oct 30, 2020",388.04,406.90,407.59,379.11,42.59M,-5.55%,68.38432149269357,3.0,115.07595725053088,733.7230809366212
"Oct 29, 2020",410.83,409.96,418.06,406.46,22.66M,1.18%,861.2311545567923,0.0,430.03299214502454,167.69944834458704
"Oct 28, 2020",406.02,416.48,418.60,406.00,25.45M,-4.39%,978.3200687255793,0.0,94.34644809800807,166.66814285984245
"Oct 27, 2020",424.68,423.76,430.50,420.10,22.69M,1.05%,376.3785856724369,0.0,,587.8925275942322
"Oct 26, 2020",420.28,411.63,425.76,410.00,28.24M,-0.08%,122.11049369525794,1.0,965.2723590446351,175.7834128371425
"Oct 23, 2020",420.63,421.84,422.89,407.38,33.72M,-1.21%,615.2885354041114,2.0,269.7099314243402,748.6350888891265
"Oct 22, 2020",425.79,441.92,445.23,424.51,39.99M,0.75%,713.7147344618107,,562.9137892891679,123.36391374241562
"Oct 21, 2020",422.64,422.70,432.95,421.25,32.37M,0.17%,,5.0,649.3173471654154,178.86111515549652
"Oct 20, 2020",421.94,431.75,431.75,419.05,31.66M,-2.06%,4.864624071812207,7.0,141.24963612522467,361.5236205123503
"Oct 19, 2020",430.83,446.24,447.00,428.87,36.29M,-2.01%,210.35959355745015,7.0,573.6086454127018,517.01402851415
"Oct 16, 2020",439.67,454.44,455.95,438.85,32.78M,,65.85953713884396,4.0,27.48031008583962,610.8044999467996
"Oct 15, 2020",448.88,450.31,456.57,442.50,35.67M,,62.56857440243524,3.0,134.74803993441685,644.5035072432628
"Oct 14, 2020",461.30,449.78,465.90,447.35,48.05M,3.28%,51.99222544168569,1.0,420.87239264378695,712.3378143475319
"Oct 13, 2020",446.65,443.35,448.89,436.60,34.46M,0.98%,403.68835986061566,8.0,921.6716270110444,425.33934903547856
"Oct 12, 2020",442.30,442.00,448.74,438.58,38.79M,1.91%,110.02886550023372,3.0,263.44458542392556,892.2990945768718
"Oct 09, 2020",434.00,430.13,434.59,426.46,28.93M,1.90%,691.0072097604848,9.0,731.2372464214751,461.8685846701716
"Oct 08, 2020",425.92,438.44,439.00,425.30,40.42M,0.15%,936.3295410955137,3.0,447.38065223675983,158.65751007934304
"Oct 07, 2020",425.30,419.87,429.90,413.85,43.13M,2.73%,841.0546795454951,8.0,805.9267604977138,838.3681233180695
"Oct 06, 2020",413.98,423.79,,406.05,49.15M,-2.75%,243.23097650686455,1.0,775.3954357059918,756.3888398687373
"Oct 05, 2020",425.68,423.35,433.64,419.33,44.72M,2.55%,579.3494274645961,7.0,307.69289647068064,155.3336746416355
"Oct 02, 2020",415.09,421.39,439.13,415.00,71.43M,-7.38%,97.42236221664757,6.0,588.4841551507233,818.5886190667637
"Oct 01, 2020",448.16,440.76,448.88,434.42,50.74M,4.46%,318.60681474540877,1.0,109.93394132596535,325.3420198516176
"Sep 30, 2020",429.01,421.32,433.93,420.47,48.15M,2.37%,30.539138106755793,4.0,254.32499027442756,791.6471807500561
"Sep 29, 2020",419.07,416.00,428.50,411.60,50.34M,-0.51%,242.10776416689316,0.0,283.5034919596098,90.4191772673748
,421.20,424.62,428.08,415.55,49.72M,3.40%,532.0644756869935,5.0,592.1169914827506,985.9476794542517
"Sep 25, 2020",407.34,393.47,408.73,391.30,67.21M,5.04%,312.54953992589805,3.0,58.91119015731172,903.0494936403755
"Sep 24, 2020",387.79,363.80,,351.30,96.56M,1.95%,228.65075322615414,3.0,949.0956171329811,472.28961078459673
"Sep 23, 2020",380.36,405.16,412.15,375.88,95.07M,-10.34%,181.97526481887704,2.0,472.7567510280938,423.27303056591916
"Sep 22, 2020",424.23,429.60,437.76,417.60,79.58M,-5.60%,427.5184628061498,8.0,919.0389372303445,825.2818208738447
"Sep 21, 2020",449.39,453.13,455.68,407.07,109.48M,1.64%,438.13147999152744,4.0,359.72659510198093,317.97043084374974
"Sep 18, 2020",442.15,447.94,451.00,428.80,86.41M,4.42%,709.1510834403073,9.0,776.3706429795682,794.9189924067487
"Sep 17, 2020",423.43,415.60,437.79,408.00,76.78M,-4.15%,438.77283911986075,8.0,515.0230699235992,847.599346805046
"Sep 16, 2020",441.76,439.87,457.79,435.31,72.55M,-1.78%,398.1067219984884,6.0,392.88418912101184,65.44451158073895
"Sep 15, 2020",449.76,436.56,,430.70,97.30M,7.18%,607.5081953234875,5.0,197.80030852867148,453.0416006988326
"Sep 14, 2020",419.62,380.95,420.00,373.30,83.02M,12.58%,694.0793774732375,6.0,657.2877847849714,145.61832256371733
"Sep 11, 2020",372.72,381.94,382.50,360.50,60.72M,0.37%,982.1021378006018,6.0,,210.7932702546105
"Sep 10, 2020",371.34,386.21,398.99,360.56,84.93M,1.38%,111.46294941519929,4.0,954.2588993856292,244.62593810863453
"Sep 09, 2020",366.28,356.60,369.00,341.51,79.47M,10.92%,776.9804151472769,0.0,161.56978386497335,349.2880016242322
"Sep 08, 2020",330.21,356.00,368.74,329.88,115.47M,-21.06%,686.5255082720615,1.0,752.7311341597365,538.5615240189888
"Sep 04, 2020",418.32,402.81,428.00,372.02,110.32M,2.78%,859.6374942683431,8.0,159.37305098906174,393.6361256466499
"Sep 03, 2020",407.00,407.23,431.80,402.00,87.60M,-9.02%,306.1489484356933,3.0,958.5938940116073,314.6443348737741
"Sep 02, 2020",447.37,478.99,479.04,405.12,96.18M,-5.83%,376.914488358821,9.0,949.0066463677763,564.8570912482143
"Sep 01, 2020",475.05,502.14,502.49,470.51,90.12M,-4.67%,306.03769919832,6.0,968.8186752050298,628.8988743844775
"Aug 31, 2020",498.32,444.61,500.14,440.11,118.37M,,172.13707882981933,7.0,965.6820745157258,555.0704985545269
"Aug 28, 2020",442.68,459.02,463.70,437.30,100.41M,-1.13%,881.0358726782181,4.0,615.2793873058121,509.3942302255995
"Aug 27, 2020",447.75,436.09,459.12,428.50,118.47M,3.98%,485.1338169990925,0.0,920.4930473966252,291.549598028101
"Aug 26, 2020",430.63,412.00,433.20,410.73,71.20M,6.42%,185.13641028321348,7.0,351.6102468032178,161.24301910463578
"Aug 25, 2020",404.67,394.98,405.59,393.60,53.29M,0.45%,981.2601731237522,7.0,295.1168984314303,562.0970078227165
"Aug 24, 2020",402.84,425.25,425.80,385.50,100.32M,-1.75%,872.3900283262293,6.0,473.42720751591605,542.6140791913929
"Aug 21, 2020",410.00,408.95,419.10,405.01,107.45M,2.41%,79.79378688217508,1.0,369.4491998010194,436.13759540397166
"Aug 20, 2020",400.37,372.14,404.40,371.41,103.06M,6.56%,68.54922063291724,8.0,,78.84890884276119
"Aug 19, 2020",375.71,373.00,382.20,368.24,61.03M,-0.45%,86.81012333343519,5.0,962.0609169121841,54.185558013336355
"Aug 18, 2020",377.42,379.80,384.78,369.02,82.37M,2.80%,880.6980569564994,6.0,20.513945572769977,845.8656580643573
"Aug 17, 2020",367.13,335.40,369.17,334.57,101.21M,11.20%,609.734418267421,0.0,446.88899508135205,420.7110681625018
"Aug 14, 2020",330.14,333.00,333.76,325.33,62.89M,1.83%,992.3262659969297,0.0,615.7080091247698,750.9852286763594
"Aug 13, 2020",324.20,322.20,330.24,313.45,102.13M,4.26%,812.0338314344925,7.0,736.0655589008571,925.2342267638696
"Aug 12, 2020",,294.00,317.00,287.00,109.49M,13.12%,794.5265731933464,1.0,834.939051599828,845.6034264493845
"Aug 11, 2020",274.88,279.20,284.00,273.00,43.13M,-3.11%,307.1829137684221,8.0,739.3804786974663,810.1995462038543
"Aug 10, 2020",283.71,289.60,291.50,277.17,37.61M,-2.35%,189.64138892259587,5.0,572.9625225639157,671.6260614559575
"Aug 07, 2020",290.54,299.91,299.95,283.00,44.48M,-2.48%,74.56055076483781,9.0,702.3764416218168,23.83651564444289
"Aug 06, 2020",297.92,298.17,303.46,295.45,29.96M,0.31%,128.3771406684764,9.0,638.9345171656093,310.79002635303397
"Aug 05, 2020",297.00,298.60,299.97,293.66,24.89M,-0.13%,422.7246717194456,9.0,314.18300997370295,646.565810497385
"Aug 04, 2020",297.40,299.00,305.48,292.40,42.07M,0.13%,251.15138115404423,1.0,403.289383442125,58.964541409670225
"Aug 03, 2020",297.00,289.84,301.96,288.88,44.05M,,811.4301325474547,1.0,126.05254542568845,827.9058818627053
"Jul 31, 2020",286.15,303.00,303.41,284.20,61.23M,-3.82%,77.81610849488918,9.0,64.43960647035752,308.44947300530265
"Jul 30, 2020",297.50,297.60,302.65,294.20,38.11M,-0.77%,191.90429977550184,3.0,813.4666819724267,969.7744498641296
"Jul 29, 2020",299.82,300.20,306.96,297.40,47.13M,1.53%,730.8370318505183,8.0,265.72866217754955,524.7965592546419
"Jul 28, 2020",295.30,300.80,312.94,294.88,79.04M,-4.10%,310.8629639537435,2.0,288.68852413626587,695.8253732470414
"Jul 27, 2020",307.92,287.00,309.59,282.60,80.24M,8.65%,100.55747414747862,0.0,833.0129309067715,214.24197840739467
"Jul 24, 2020",283.40,283.20,293.00,273.31,96.98M,-6.35%,861.7823219324198,2.0,495.3396574069705,764.3733220367375
"Jul 23, 2020",302.61,335.79,337.80,296.15,121.64M,-4.98%,662.0512273265106,1.0,236.4167174478159,118.56303997647034
"Jul 22, 2020",318.47,319.80,325.28,312.40,70.81M,1.53%,702.4695542589077,2.0,813.8665448867386,460.9649469765248
"Jul 21, 2020",313.67,327.99,335.00,311.60,80.79M,-4.54%,238.17787288872404,3.0,396.06476286500015,695.2596604225208
"Jul 20, 2020",328.60,303.80,330.00,297.60,85.61M,9.47%,325.29556523853466,1.0,,150.4527322332745
"Jul 17, 2020",300.17,302.69,307.50,298.00,46.65M,0.01%,735.0850267511397,0.0,989.2036839409202,918.1533740469741
"Jul 16, 2020",300.13,295.43,306.34,293.20,71.50M,-2.93%,493.2881728362586,8.0,182.62984783617298,607.0693401060561
"Jul 15, 2020",309.20,308.60,310.00,291.40,81.84M,1.93%,767.6986864427784,5.0,91.79593870799407,414.59152978469837
"Jul 14, 2020",303.36,311.20,318.00,286.20,117.09M,1.32%,673.9357365655026,4.0,738.4818317025073,6.10764710391154
"Jul 13, 2020",299.41,331.80,359.00,294.22,194.93M,-3.08%,966.2889710340935,0.0,603.1125538901312,564.0421685989323
"Jul 10, 2020",308.93,279.20,309.78,275.20,116.69M,10.78%,327.09492545737163,3.0,235.21564396832505,224.188323984038
"Jul 09, 2020",278.86,279.40,281.71,270.26,58.59M,2.08%,1.15079322226741,7.0,79.95049032483048,735.0458407110955
"Jul 08, 2020",273.18,281.00,283.45,262.27,81.56M,-1.72%,687.2773483067874,5.0,381.4613129183757,606.9114035554701
"Jul 07, 2020",277.97,281.00,285.90,267.34,107.45M,1.33%,959.3465305526584,8.0,696.3958182067727,501.9641172171887
"Jul 06, 2020",274.32,255.34,275.56,253.21,102.85M,13.48%,763.2941933396917,6.0,485.9571205160932,371.34773964689737
"Jul 02, 2020",241.73,244.30,245.60,237.12,86.25M,7.95%,320.35893103492685,8.0,102.68826972251755,115.92679608751143
"Jul 01, 2020",223.93,216.60,227.07,216.10,66.63M,3.69%,885.224615622116,2.0,84.60310844588548,514.8596707965704
"Jun 30, 2020",215.96,201.30,217.54,200.75,84.59M,6.98%,161.3502502315095,4.0,898.2465486346106,680.421193998501
"Jun 29, 2020",201.87,193.80,202.00,189.70,45.13M,5.17%,935.765762771624,9.0,966.6839405943894,742.503384054046
"Jun 26, 2020",191.95,198.96,199.00,190.97,44.27M,-2.66%,324.85943027373145,2.0,966.4340814318629,640.1654065066275
"Jun 25, 2020",197.20,190.85,197.20,187.43,46.27M,2.62%,832.9416541647622,7.0,692.0859701072609,289.92760735974076
"Jun 24, 2020",192.17,198.82,200.18,190.63,54.80M,-4.09%,98.76437317129472,0.0,289.4036401547858,576.7431568440217
"Jun 23, 2020",200.36,199.78,202.40,198.80,31.83M,0.75%,884.7490116667195,8.0,538.0104633130504,427.3369339227766
"Jun 22, 2020",198.86,199.99,201.78,198.00,31.81M,-0.66%,,5.0,464.91500408486684,547.2579559487825
"Jun 19, 2020",200.18,,203.19,198.27,43.40M,-0.30%,705.0260795940247,2.0,111.69520524131404,820.2549730364241
"Jun 18, 2020",200.79,200.60,203.84,198.89,48.76M,1.23%,307.94260719945487,4.0,392.7869455923472,
"Jun 17, 2020",198.36,197.54,201.00,196.51,49.45M,0.98%,412.0741997972274,2.0,818.5283623056345,578.0221125443685
"Jun 16, 2020",196.43,202.37,202.58,192.48,70.26M,-0.88%,970.3647299440165,7.0,418.4994692958719,449.1084318454144
"Jun 15, 2020",198.18,183.56,199.77,181.70,78.49M,5.94%,41.52314758529396,5.0,964.1351440639015,310.75919787375506
"Jun 12, 2020",187.06,196.00,197.60,182.52,83.82M,-3.86%,271.59031857359685,0.0,656.2803972803446,737.9305825333925
"Jun 11, 2020",194.57,198.04,203.79,194.40,79.58M,-5.09%,752.9113747126901,7.0,750.3882508489291,220.4380412571606
"Jun 10, 2020",205.01,198.38,205.50,196.50,92.82M,8.97%,998.6211633200217,2.0,264.00818577153217,149.02322553420066
"Jun 09, 2020",188.13,188.00,190.89,184.79,56.94M,-0.97%,65.41652660613128,5.0,554.684530680686,
"Jun 08, 2020",189.98,183.80,190.00,181.83,70.87M,7.25%,334.68109443560724,9.0,288.1797393618255,288.4517261624857
"Jun 05, 2020",177.13,175.57,177.30,173.24,39.06M,2.46%,857.6712223482491,6.0,254.26265661656188,614.1880957296084
"Jun 04, 2020",172.88,177.98,179.15,171.69,44.44M,-2.10%,625.6235434003664,1.0,832.4596067005008,768.9646265209675
"Jun 03, 2020",176.59,177.62,179.59,176.02,39.75M,0.16%,850.04168204578,8.0,,871.4495273546231
"Jun 02, 2020",176.31,178.94,181.73,174.20,67.83M,-1.84%,441.6762739651848,2.0,217.3939766278663,239.48133586613562
"Jun 01, 2020",179.62,171.60,179.80,170.82,75.43M,7.56%,896.6586488682387,,969.86165583403,188.86039193487113
"May 29, 2020",167.00,161.75,167.00,160.84,59.06M,3.62%,330.75857282464113,0.0,934.3165527058563,654.0624886075517
"May 28, 2020",161.16,162.70,164.95,160.34,36.38M,-1.76%,451.3081981079242,3.0,755.0072663908215,382.8579764015827
"May 27, 2020",164.05,,165.54,157.00,57.75M,0.17%,272.2091834753134,7.0,212.19391569652967,863.5040903695249
"May 26, 2020",163.77,166.90,166.92,163.14,40.45M,0.24%,323.74055614608386,5.0,152.22699909769344,623.7161838284084
"May 22, 2020",163.38,164.43,166.36,162.40,49.94M,-1.29%,173.47094364359617,1.0,201.71719085739636,705.877631747537
"May 21, 2020",165.52,163.20,166.50,159.20,61.27M,1.48%,682.8512616410778,9.0,73.03406653630095,959.3574625176017
,163.11,164.10,165.20,162.36,36.55M,0.93%,859.6331013051393,2.0,381.05458109367487,28.50176586330988
"May 19, 2020",161.60,163.03,164.41,161.22,48.18M,-0.69%,171.60830578599905,5.0,20.577484871690533,747.9638693935779
"May 18, 2020",162.73,165.56,166.94,160.78,58.49M,1.81%,826.1143424185641,3.0,141.98436147822713,182.69680779050955
"May 15, 2020",159.83,158.07,161.01,157.31,52.59M,-0.52%,205.09503120406103,0.0,929.2976685121706,254.2537066358509
"May 14, 2020",160.67,156.00,160.67,152.80,68.41M,1.57%,858.9294050452908,4.0,889.6179119161924,299.7899183210062
"May 13, 2020",158.19,164.17,165.20,152.66,95.33M,-2.28%,308.1076820887894,8.0,631.7023601615583,937.7638003754088
"May 12, 2020",161.88,165.40,168.66,161.60,79.53M,-0.23%,253.64258229660263,0.0,964.2611989345921,244.01957648826235
,162.26,158.10,164.80,157.00,82.60M,-0.99%,803.9654218989868,5.0,21.003562411948895,828.2246108568474
